2515,1,pempgbszwbpe,3276,-1,2021-12-05 16:11:00,5,4
2145,2,waqhnmnrgfpyeuxt,2618,-1,2021-12-05 16:11:00,7,1
2421,4,tiyzda,2618,-1,2021-12-05 16:11:00,7,4
2694,4,bcvwmo,2618,-1,2021-12-05 16:11:00,2,1
2445,5,bxdiyi,2618,-1,2021-12-05 16:11:00,7,1
2125,4,bbxiivpwkzhyycjt,2618,-1,2021-12-05 16:11:00,7,2
2926,2,bbprppiruuurwbogdg,2618,-1,2021-12-05 16:11:00,6,0
2414,4,fxiohcnqaupmbqseq,5794,-1,2021-12-05 16:11:00,1,4
2368,4,xwnzw,5635,-1,2021-12-05 16:11:00,3,2
2808,1,csiqt,5635,-1,2021-12-05 16:11:00,4,2
2005,4,xbilebvmvehexdjlknfx,5635,-1,2021-12-05 16:11:00,7,1
2128,2,jopsigwekfgtx,5635,-1,2021-12-05 16:11:00,7,1
2486,1,yaqiiykdqrjvjjigkvuq,5635,-1,2021-12-05 16:11:00,1,4
2019,4,xvxdussbhqebcohbhfze,5635,-1,2021-12-05 16:11:00,6,3
2880,3,genl,5635,-1,2021-12-05 16:11:00,9,1
2397,4,qoiqxwbnocn,5635,-1,2021-12-05 16:11:00,6,2
2838,4,ptboykoolnvzfv,5635,-1,2021-12-05 16:11:00,6,3
2465,5,janzdefuhvdihv,3052,-1,2021-12-05 16:11:00,4,0
2671,1,ptnfuacbnolwuyoz,3052,-1,2021-12-05 16:11:00,10,2
2126,2,aemjslsrndboglqfep,3052,-1,2021-12-05 16:11:00,1,3
2999,3,zmwxeixyxhpw,3052,-1,2021-12-05 16:11:00,3,2
2737,1,fcxsdhc,3052,-1,2021-12-05 16:11:00,6,4
2403,4,buqegtzxgwp,3052,-1,2021-12-05 16:11:00,5,4
2560,5,fcuxo,3052,-1,2021-12-05 16:11:00,0,1
2674,1,skpvyx,3052,-1,2021-12-05 16:11:00,5,1
2730,3,grgcbgpspmwrmxiwrn,3052,-1,2021-12-05 16:11:00,6,4
2559,5,uxbkxxalwgnop,3052,-1,2021-12-05 16:11:00,8,4
2211,3,jxudzermhvsarh,4212,-1,2021-12-05 16:11:00,2,4
2024,1,eetrllp,4212,-1,2021-12-05 16:11:00,9,3
2726,5,kukbehs,4212,-1,2021-12-05 16:11:00,2,1
2364,1,bzhlkdygzeaqvaocz,4212,-1,2021-12-05 16:11:00,1,0
2842,1,iesvcbkhjem,6104,-1,2021-12-05 16:11:00,6,1
2627,5,xjwfdislookzwhal,6104,-1,2021-12-05 16:11:00,2,2
2700,2,dxvfjmlojgdezmh,6104,-1,2021-12-05 16:11:00,9,0
2501,2,gacgtpbg,6104,-1,2021-12-05 16:11:00,2,3
2960,4,evzwrwkaggkohtwgsf,6104,-1,2021-12-05 16:11:00,1,3
2533,2,mjq,6104,-1,2021-12-05 16:11:00,4,0
2803,2,xzeufwjvapdek,6104,-1,2021-12-05 16:11:00,3,0
2323,1,snerietfivrex,6104,-1,2021-12-05 16:11:00,9,2
2827,3,fecvamnx,6104,-1,2021-12-05 16:11:00,7,2
2138,4,xlhiwyhbeeqe,3765,-1,2021-12-05 16:11:00,4,0
2282,1,dvxizw,3765,-1,2021-12-05 16:11:00,3,2
2733,3,xmxgrcczbjil,2209,-1,2021-12-05 16:11:00,4,1
2551,1,vuuqnbbinmzwbch,2209,-1,2021-12-05 16:11:00,10,1
2162,4,oxnbmdb,2209,-1,2021-12-05 16:11:00,10,3
2125,1,djjjdrx,2209,-1,2021-12-05 16:11:00,6,1
2887,1,reiwhufbqofrvbktqo,2209,-1,2021-12-05 16:11:00,7,3
2441,2,wojgrnqxxa,2209,-1,2021-12-05 16:11:00,8,1
2993,1,xqwmyeucvuagvpufspn,2209,-1,2021-12-05 16:11:00,8,1
2457,3,bftysgfmbebyekv,2209,-1,2021-12-05 16:11:00,0,0
2988,1,qdioxqnjipxzjriiu,2209,-1,2021-12-05 16:11:00,4,3
2884,4,lnxiobrqrptlkvtkpcz,2685,-1,2021-12-05 16:11:00,7,3
2801,4,tcpdzic,2685,-1,2021-12-05 16:11:00,8,0
2404,4,lmvlwwoyghvkv,2685,-1,2021-12-05 16:11:00,2,2
2432,3,wmaazj,2685,-1,2021-12-05 16:11:00,10,4
2733,4,nhgwnkkzizm,2685,-1,2021-12-05 16:11:00,10,0
2997,1,lchttwgxccipocsqvvcn,2685,-1,2021-12-05 16:11:00,10,4
2732,4,wevucydcmqbabrcrzr,2685,-1,2021-12-05 16:11:00,4,4
2102,3,biwzbud,2685,-1,2021-12-05 16:11:00,5,3
2392,4,jmzoglitelwczeudyi,2685,-1,2021-12-05 16:11:00,3,3
2338,4,vjuzh,2685,-1,2021-12-05 16:11:00,3,1
2167,1,pelguaocpnppqsxrufqq,4787,-1,2021-12-05 16:11:00,8,0
2844,1,utlckqfkzrwdw,4787,-1,2021-12-05 16:11:00,1,2
2497,4,jjscefytzlbhrm,4787,-1,2021-12-05 16:11:00,8,3
2856,5,zpmlmhtwbrbpldvdajrb,4787,-1,2021-12-05 16:11:00,1,3
2760,2,uakrvxshbbhttlnl,4787,-1,2021-12-05 16:11:00,2,3
2332,3,ijeooqzkvnnazpjgo,4787,-1,2021-12-05 16:11:00,10,2
2531,4,erhrkupydwregpbkmheb,4787,-1,2021-12-05 16:11:00,9,3
2823,5,qhpbbfnuiiidlmnuqgb,4525,-1,2021-12-05 16:11:00,0,1
2918,2,jek,4525,-1,2021-12-05 16:11:00,0,3
2376,1,swlghyvvuegzte,4525,-1,2021-12-05 16:11:00,2,3
2624,2,rbdxvgqajjxmniabgc,4525,-1,2021-12-05 16:11:00,7,0
2871,2,pdiadiargx,4525,-1,2021-12-05 16:11:00,5,0
2644,1,kkhqtqn,4525,-1,2021-12-05 16:11:00,3,2
2915,5,opf,5784,-1,2021-12-05 16:11:00,4,2
2616,1,tamoygmkm,5784,-1,2021-12-05 16:11:00,10,2
2021,3,ubxmnoohvmcqhjt,6374,-1,2021-12-05 16:11:00,2,4
2511,1,sgqjnacylbj,6374,-1,2021-12-05 16:11:00,8,4
2711,2,dyjmsiye,6374,-1,2021-12-05 16:11:00,3,0
2297,5,abllzfdf,6374,-1,2021-12-05 16:11:00,2,2
2357,1,vwklznpbxzikc,6374,-1,2021-12-05 16:11:00,0,3
2057,3,eqhxkui,6374,-1,2021-12-05 16:11:00,0,2
2706,1,lrjroxrkgwikwrrk,6374,-1,2021-12-05 16:11:00,4,3
2682,3,aykitnnfa,6374,-1,2021-12-05 16:11:00,2,2
2185,1,bitjuzeg,6374,-1,2021-12-05 16:11:00,4,0
2034,1,mjhjz,3395,-1,2021-12-05 16:11:00,2,2
2873,1,tfxxpuwy,3395,-1,2021-12-05 16:11:00,6,3
2118,2,zrgxgvgdwrpdlqg,3395,-1,2021-12-05 16:11:00,3,4
2634,3,lucttsp,3395,-1,2021-12-05 16:11:00,5,0
2880,3,xywxtztfuaeyhas,2646,-1,2021-12-05 16:11:00,0,1
2493,1,mpjayz,2646,-1,2021-12-05 16:11:00,10,0
2919,2,xobbhoojecfarlp,2646,-1,2021-12-05 16:11:00,9,1
2529,5,zrlkyxmlamartqdaqf,2646,-1,2021-12-05 16:11:00,9,3
2179,2,qfnlsslkljzgulxl,2646,-1,2021-12-05 16:11:00,0,3
2260,5,vhvzqeqc,2000,-1,2021-12-05 16:11:00,2,1
2846,4,wbifsylxnyra,2000,-1,2021-12-05 16:11:00,1,1
2351,3,npcpnuoyowkdv,2000,-1,2021-12-05 16:11:00,4,1
2047,2,ibiygaiohw,2000,-1,2021-12-05 16:11:00,10,3
2466,2,gzbgx,2000,-1,2021-12-05 16:11:00,0,0
2158,2,nswudthxavocukrfu,2000,-1,2021-12-05 16:11:00,1,3
2756,3,spz,2000,-1,2021-12-05 16:11:00,3,3
2362,1,poygsmfdr,2000,-1,2021-12-05 16:11:00,10,0
2987,3,iyrzlnfzfyplm,2000,-1,2021-12-05 16:11:00,1,0
2403,2,mcrtommblemed,5540,-1,2021-12-05 16:11:00,5,4
2424,3,nodyqgs,5540,-1,2021-12-05 16:11:00,6,0
2520,3,bdncogp,5540,-1,2021-12-05 16:11:00,0,4
2982,2,bjmgvdwbyzjrzxtcq,5540,-1,2021-12-05 16:11:00,7,0
2983,1,yqbh,5540,-1,2021-12-05 16:11:00,7,1
2519,5,jmyffo,5540,-1,2021-12-05 16:11:00,8,3
2291,4,nkaqkzdnooo,5540,-1,2021-12-05 16:11:00,5,0
2965,5,nhuakgdlqrpfzirox,5540,-1,2021-12-05 16:11:00,8,3
2797,1,zptehlxycvdv,5540,-1,2021-12-05 16:11:00,9,3
2709,1,gehctsfmqlozaeoiapsb,5540,-1,2021-12-05 16:11:00,4,0
2524,5,lkoufc,5941,-1,2021-12-05 16:11:00,1,1
2922,2,fqrpdnjdc,5941,-1,2021-12-05 16:11:00,1,1
2003,4,eeyavvwbsdljxfuvbev,5941,-1,2021-12-05 16:11:00,9,3
2077,4,qdmfyqgoanpohlosgm,5941,-1,2021-12-05 16:11:00,6,4
2539,4,qoj,6317,-1,2021-12-05 16:11:00,1,3
2154,3,sdlkyxkuwsizw,6317,-1,2021-12-05 16:11:00,0,3
2880,1,misvricqnwem,6317,-1,2021-12-05 16:11:00,5,2
2329,3,euxdqadqjwaeli,6317,-1,2021-12-05 16:11:00,9,3
2940,2,otjggnrxxrxshofkd,6317,-1,2021-12-05 16:11:00,5,1
2033,5,criqpnocrfwgcadoa,6317,-1,2021-12-05 16:11:00,5,4
2972,1,qvem,6317,-1,2021-12-05 16:11:00,5,3
2335,3,tjc,6317,-1,2021-12-05 16:11:00,2,0
2236,3,exeshqkuesffjhatyu,6317,-1,2021-12-05 16:11:00,4,0
2435,5,vsjwdwdp,5631,-1,2021-12-05 16:11:00,2,1
2200,5,pjg,5631,-1,2021-12-05 16:11:00,1,2
2731,5,umfriwsarkvrinc,5631,-1,2021-12-05 16:11:00,2,0
2370,4,zelykwnimygo,5631,-1,2021-12-05 16:11:00,8,3
2380,2,ewdopkechmc,5631,-1,2021-12-05 16:11:00,9,2
2554,1,lmabiqugqem,5631,-1,2021-12-05 16:11:00,6,3
2574,5,fmllfs,2462,-1,2021-12-05 16:11:00,4,2
2985,3,wneu,2462,-1,2021-12-05 16:11:00,2,2
2447,3,kzdemmckxicsflbiqnzr,2462,-1,2021-12-05 16:11:00,4,2
2091,1,cajofrrsejzrix,5255,-1,2021-12-05 16:11:00,4,3
2348,3,ziai,5255,-1,2021-12-05 16:11:00,10,0
2004,4,zpuhkvwahzsxdaeaae,5510,-1,2021-12-05 16:11:00,1,1
2298,2,qadpurxbqccsfpattav,5510,-1,2021-12-05 16:11:00,4,3
2743,2,eopjashs,5510,-1,2021-12-05 16:11:00,9,1
2941,2,zcbg,5510,-1,2021-12-05 16:11:00,2,2
2382,4,jruubhay,5510,-1,2021-12-05 16:11:00,5,0
2435,4,hvv,5510,-1,2021-12-05 16:11:00,6,4
2400,1,wylywefj,3769,-1,2021-12-05 16:11:00,5,3
2437,2,jcozygbqfdewecopwmr,3769,-1,2021-12-05 16:11:00,8,1
2167,4,pdnum,3769,-1,2021-12-05 16:11:00,7,4
2361,3,obdhijtxdsexczwxn,3769,-1,2021-12-05 16:11:00,9,1
2552,1,cxqylaeyqqzwcrvxlrnh,3769,-1,2021-12-05 16:11:00,2,2
2576,2,iovdykxbdahg,3769,-1,2021-12-05 16:11:00,8,0
2176,3,aafxomrexfcqqxvg,3769,-1,2021-12-05 16:11:00,1,1
2872,4,geuruhrjtns,6403,-1,2021-12-05 16:11:00,3,2
2235,1,bskicjnuan,5194,-1,2021-12-05 16:11:00,10,2
2505,3,qzpe,5194,-1,2021-12-05 16:11:00,10,2
2638,3,lxkhawpxx,5194,-1,2021-12-05 16:11:00,2,0
2549,3,kzsylnuyzi,5194,-1,2021-12-05 16:11:00,3,1
2594,1,fyn,5194,-1,2021-12-05 16:11:00,8,0
2649,1,gsmyrkrddsx,5194,-1,2021-12-05 16:11:00,0,4
2019,1,ldwcv,5459,-1,2021-12-05 16:11:00,3,1
2241,2,uzirnxgomlldw,5459,-1,2021-12-05 16:11:00,1,4
2368,4,mtgvjcwgbdc,5459,-1,2021-12-05 16:11:00,5,1
2587,4,whswv,5459,-1,2021-12-05 16:11:00,4,2
2744,5,wciafimmyuzin,5459,-1,2021-12-05 16:11:00,8,4
2625,2,vtsnh,5459,-1,2021-12-05 16:11:00,9,4
2847,1,uiliwwmmq,2944,-1,2021-12-05 16:11:00,2,1
2127,4,dqvgpqdwmdxmifbpldt,2944,-1,2021-12-05 16:11:00,10,1
2766,5,tsntnmuejbkfsulflycb,2944,-1,2021-12-05 16:11:00,7,1
2176,5,qiga,2944,-1,2021-12-05 16:11:00,1,4
2156,2,xwsnlryinbewqwq,3093,-1,2021-12-05 16:11:00,0,3
2768,2,lvvjh,4870,-1,2021-12-05 16:11:00,10,1
2800,4,jdrrmtjwlrudnat,4870,-1,2021-12-05 16:11:00,7,3
2640,2,tpcdhkequ,4870,-1,2021-12-05 16:11:00,9,2
2262,3,jxnsaekmjkaqod,4870,-1,2021-12-05 16:11:00,6,3
2048,1,cdnpirdccqzlk,3374,-1,2021-12-05 16:11:00,9,0
2309,5,szz,3374,-1,2021-12-05 16:11:00,6,2
2656,4,qjltocgzo,3374,-1,2021-12-05 16:11:00,4,2
2249,1,dojlc,3374,-1,2021-12-05 16:11:00,9,1
2059,5,xvqiyidffufe,3374,-1,2021-12-05 16:11:00,0,0
2410,4,dhcmzskfttkymcxc,4501,-1,2021-12-05 16:11:00,7,0
2314,3,ynhzrxmeqrhdgenlt,4501,-1,2021-12-05 16:11:00,9,0
2527,3,klu,3097,-1,2021-12-05 16:11:00,3,3
2783,1,urwe,3097,-1,2021-12-05 16:11:00,1,0
2177,3,zrxzrma,3097,-1,2021-12-05 16:11:00,6,3
2098,3,cqfgqqxk,3097,-1,2021-12-05 16:11:00,1,3
2876,3,sruwhblvepnrybevlf,3097,-1,2021-12-05 16:11:00,2,3
2144,5,xkmxlmeewjvxhf,3097,-1,2021-12-05 16:11:00,4,3
2300,2,zhmzlqqjnwxfwlkngs,3097,-1,2021-12-05 16:11:00,9,1
2323,2,mqu,6894,-1,2021-12-05 16:11:00,8,3
2835,2,cunpr,6894,-1,2021-12-05 16:11:00,4,1
2219,1,ovrve,6894,-1,2021-12-05 16:11:00,2,3
2063,2,dyfntnfcmyzccbauwmt,6894,-1,2021-12-05 16:11:00,1,3
2621,2,osefnrlhrlisejz,6894,-1,2021-12-05 16:11:00,0,2
2808,2,cfpttpaoxfbqr,6894,-1,2021-12-05 16:11:00,10,1
2826,5,soh,6894,-1,2021-12-05 16:11:00,2,1
2779,3,vpvuxyybkpltxddcbqmx,6894,-1,2021-12-05 16:11:00,1,0
2193,4,mnjkyfydotqx,6894,-1,2021-12-05 16:11:00,0,4
2499,5,nhvsesvd,6894,-1,2021-12-05 16:11:00,10,4
2094,1,bxsomrwuefpzpw,2713,-1,2021-12-05 16:11:00,9,2
2857,2,cfmrsrxaemdtsr,2713,-1,2021-12-05 16:11:00,2,4
2020,4,mlwyjpenqrspbwidplxd,2713,-1,2021-12-05 16:11:00,0,0
2803,5,vkgzadhiyuyjkficafip,2713,-1,2021-12-05 16:11:00,7,1
2810,2,vtlphoyvb,2713,-1,2021-12-05 16:11:00,2,3
2899,3,altm,2713,-1,2021-12-05 16:11:00,3,1
2403,4,injyujz,2713,-1,2021-12-05 16:11:00,8,2
2780,3,gogbfvpgsflxge,2713,-1,2021-12-05 16:11:00,1,0
2538,1,pqfml,2713,-1,2021-12-05 16:11:00,10,1
2984,5,irwfkxhuljgreupwlhmb,2426,-1,2021-12-05 16:11:00,1,2
2968,5,iuiqxsmk,2426,-1,2021-12-05 16:11:00,5,1
2354,1,ypbpjebvmjgzleg,2426,-1,2021-12-05 16:11:00,7,0
2943,2,xcaooutexwufctvmpxm,2426,-1,2021-12-05 16:11:00,4,3
2721,5,cuiqicnqnq,2426,-1,2021-12-05 16:11:00,4,0
2760,5,ehfmz,2426,-1,2021-12-05 16:11:00,0,0
2320,1,zbnzckpeoltguadjkrf,2426,-1,2021-12-05 16:11:00,2,3
2982,3,gtpzvqc,2426,-1,2021-12-05 16:11:00,7,0
2723,4,ogsxkxwfcsoybwbdanq,2929,-1,2021-12-05 16:11:00,5,4
2915,2,whvjfaehdeeexe,2929,-1,2021-12-05 16:11:00,6,3
2764,4,rnfqzns,2929,-1,2021-12-05 16:11:00,2,3
2484,5,tlrqrdapvltp,2929,-1,2021-12-05 16:11:00,8,2
2018,3,znujtkckeoairhshnf,2929,-1,2021-12-05 16:11:00,0,0
2818,4,oayf,6753,-1,2021-12-05 16:11:00,4,4
2461,2,pyd,6753,-1,2021-12-05 16:11:00,8,1
2958,2,mwuojkrpxxfvo,6753,-1,2021-12-05 16:11:00,8,2
2104,5,lwswnyuuphakagccdcqr,6753,-1,2021-12-05 16:11:00,5,0
2129,1,rqveqkgp,6753,-1,2021-12-05 16:11:00,3,1
2223,2,xcigustxm,6753,-1,2021-12-05 16:11:00,2,0
2600,3,sxkkjvgcgmq,2936,-1,2021-12-05 16:11:00,5,0
2204,5,ongtyrfsiwoaxao,2936,-1,2021-12-05 16:11:00,0,3
2091,1,gkivjkm,3198,-1,2021-12-05 16:11:00,7,0
2827,3,ulmgrwyhqpenvfobb,3198,-1,2021-12-05 16:11:00,7,2
2394,4,dnvxmzcv,3198,-1,2021-12-05 16:11:00,4,3
2246,4,jugfaluqmdscywbnv,3198,-1,2021-12-05 16:11:00,0,4
2766,5,uznipkjwwlcexqdepm,4184,-1,2021-12-05 16:11:00,9,0
2110,4,kbne,5566,-1,2021-12-05 16:11:00,9,1
2632,4,nsf,5566,-1,2021-12-05 16:11:00,0,3
2345,4,deywfvvxtbgk,5566,-1,2021-12-05 16:11:00,2,4
2559,1,gwachxmdiegvnw,5566,-1,2021-12-05 16:11:00,9,2
2149,3,xwrefcdycd,5566,-1,2021-12-05 16:11:00,9,4
2430,5,fniycmgkstztyz,5566,-1,2021-12-05 16:11:00,8,3
2848,5,wixezamlnp,4165,-1,2021-12-05 16:11:00,3,3
2675,5,dxstgdbuu,4165,-1,2021-12-05 16:11:00,3,0
2765,2,jddxagipmigethrjsot,4165,-1,2021-12-05 16:11:00,10,0
2258,3,xluwdnjjuehzewuzlibp,4165,-1,2021-12-05 16:11:00,8,1
2320,4,dwmtnomshobzawzvc,4165,-1,2021-12-05 16:11:00,7,0
2339,2,kjst,4165,-1,2021-12-05 16:11:00,6,4
2425,5,fbodgpwzw,4165,-1,2021-12-05 16:11:00,8,1
2279,3,jldqodnmhzhxjpzustso,4165,-1,2021-12-05 16:11:00,5,1
2198,5,ismyqrdmsqvhhgy,4165,-1,2021-12-05 16:11:00,7,1
2744,3,sfeopsrdmnljhapiucv,3603,-1,2021-12-05 16:11:00,8,0
2470,2,puosavhsksidzyca,3603,-1,2021-12-05 16:11:00,1,4
2736,1,oypmupgxhzj,3603,-1,2021-12-05 16:11:00,4,4
2391,1,ibpbuiqfykpolu,3603,-1,2021-12-05 16:11:00,1,0
2771,1,lxg,3603,-1,2021-12-05 16:11:00,9,4
2837,5,eptvlrkney,3603,-1,2021-12-05 16:11:00,1,2
2993,2,mgvqjrwtsvctjir,3603,-1,2021-12-05 16:11:00,7,2
2027,3,hxfggdrzestadq,4299,-1,2021-12-05 16:11:00,1,4
2206,4,fflaavfzlygam,4299,-1,2021-12-05 16:11:00,8,1
2418,1,lrl,4299,-1,2021-12-05 16:11:00,6,1
2834,5,ydasuxjoiymxfjoym,4299,-1,2021-12-05 16:11:00,9,4
2109,1,uphbhqjpf,4299,-1,2021-12-05 16:11:00,4,0
2337,2,vlclneiebchqhhlpr,4299,-1,2021-12-05 16:11:00,0,2
2619,3,gzlxypxvlxum,4299,-1,2021-12-05 16:11:00,2,0
2714,5,zwhtwkuopogyuycm,4299,-1,2021-12-05 16:11:00,7,0
2707,5,wka,4299,-1,2021-12-05 16:11:00,6,2
2842,4,nuefwhfdewvg,4299,-1,2021-12-05 16:11:00,7,4
2021,4,dpjo,2920,-1,2021-12-05 16:11:00,6,0
2061,4,pjvly,2920,-1,2021-12-05 16:11:00,3,3
2545,4,qkpdejrvinucfvuxvm,2920,-1,2021-12-05 16:11:00,3,0
2123,2,azvxftpfupvlwuw,2920,-1,2021-12-05 16:11:00,5,0
2013,2,wwok,2920,-1,2021-12-05 16:11:00,1,0
2844,3,eoxcugowycsnvjpeq,2920,-1,2021-12-05 16:11:00,1,2
2837,5,hvgkas,2920,-1,2021-12-05 16:11:00,8,2
2640,4,abyoilsyvd,2920,-1,2021-12-05 16:11:00,1,2
2633,4,bybzalqbmvxilmg,3951,-1,2021-12-05 16:11:00,6,3
2913,3,fsebvxhqhzj,3951,-1,2021-12-05 16:11:00,7,3
2392,4,myrzqptavshoinfqtda,3951,-1,2021-12-05 16:11:00,2,1
2130,2,snr,3951,-1,2021-12-05 16:11:00,4,4
2145,1,eob,3951,-1,2021-12-05 16:11:00,2,0
2479,1,puhhrimfrkwdfnqz,3951,-1,2021-12-05 16:11:00,2,2
2677,2,tivw,3951,-1,2021-12-05 16:11:00,0,3
2342,5,vamcprcqdtjmmaygkop,3747,-1,2021-12-05 16:11:00,10,2
2676,5,kgylxecebllgablq,3747,-1,2021-12-05 16:11:00,4,3
2118,1,dffxnsneofsvupfm,6606,-1,2021-12-05 16:11:00,6,3
2036,2,xisdzxew,6606,-1,2021-12-05 16:11:00,4,2
2783,3,ihstpqnwmkm,6606,-1,2021-12-05 16:11:00,6,2
2927,1,fgcnfizela,6606,-1,2021-12-05 16:11:00,5,3
2636,3,hgbppboztmhgvolxvtq,6606,-1,2021-12-05 16:11:00,2,2
2557,5,qdcqnqqpmwyahwcqq,6606,-1,2021-12-05 16:11:00,7,4
2513,4,onkykeixoregdffeozll,6606,-1,2021-12-05 16:11:00,5,4
2612,5,neidxgaqimckmioa,6606,-1,2021-12-05 16:11:00,3,4
2742,1,cgkbmdj,5123,-1,2021-12-05 16:11:00,5,0
2333,1,glg,5123,-1,2021-12-05 16:11:00,9,4
2024,2,cdywkfdqhynqu,5123,-1,2021-12-05 16:11:00,1,1
2438,5,qxubtcfr,3530,-1,2021-12-05 16:11:00,2,1
2208,3,attfyno,3530,-1,2021-12-05 16:11:00,3,1
2188,4,mjpvtmbofzbzhqeuxox,4268,-1,2021-12-05 16:11:00,0,4
2593,1,sksyrzshcnqk,4268,-1,2021-12-05 16:11:00,9,1
2173,5,zokbzjywlburnedvw,4268,-1,2021-12-05 16:11:00,0,1
2433,5,ppuotjowmun,4268,-1,2021-12-05 16:11:00,1,4
2376,4,qlzfwuzdy,4268,-1,2021-12-05 16:11:00,6,4
2910,4,ryfpxfa,4268,-1,2021-12-05 16:11:00,9,2
2857,5,vyaxolqtmyknlvljxae,4268,-1,2021-12-05 16:11:00,4,0
2335,3,xtbpkgicm,4268,-1,2021-12-05 16:11:00,5,0
2364,2,ncjnu,3977,-1,2021-12-05 16:11:00,2,1
2436,5,buiallbhwnhudk,3977,-1,2021-12-05 16:11:00,8,3
2480,3,ghaommhmhlbulnivq,3977,-1,2021-12-05 16:11:00,5,4
2143,4,vcgsdwmzmiecesrv,3977,-1,2021-12-05 16:11:00,1,2
2552,4,dcwjgdrowkgwohxamt,3977,-1,2021-12-05 16:11:00,0,2
2746,4,jnhcijw,5236,-1,2021-12-05 16:11:00,3,4
2810,1,ouyyiedqjtlaznc,5236,-1,2021-12-05 16:11:00,1,4
2055,4,nllmivunijpjajhy,5236,-1,2021-12-05 16:11:00,10,0
2872,5,xqvhgunodirriop,6432,-1,2021-12-05 16:11:00,6,2
2803,1,uylbbvqd,6432,-1,2021-12-05 16:11:00,7,4
2524,1,jhfphmmmfwtjmorwb,6432,-1,2021-12-05 16:11:00,10,3
2490,5,fjcpujyztbbk,6432,-1,2021-12-05 16:11:00,6,3
2014,1,xnzcluupd,6432,-1,2021-12-05 16:11:00,4,1
2664,4,hqqkcsbnusue,6432,-1,2021-12-05 16:11:00,5,4
2492,4,pfgx,6432,-1,2021-12-05 16:11:00,6,0
2230,1,jslmoct,6432,-1,2021-12-05 16:11:00,2,4
2117,3,btsaizrsztwzwaoyykt,6432,-1,2021-12-05 16:11:00,3,2
2685,1,kxffwsa,6145,-1,2021-12-05 16:11:00,8,2
2560,3,oyvv,6145,-1,2021-12-05 16:11:00,5,0
2205,4,jumkgbzmuflyorrvt,3278,-1,2021-12-05 16:11:00,9,1
2211,3,rqkxnkpyyrcypbxnsc,3278,-1,2021-12-05 16:11:00,10,1
2111,5,smoqxf,3278,-1,2021-12-05 16:11:00,3,2
2289,5,tusmfxmthsu,3278,-1,2021-12-05 16:11:00,2,0
2915,3,ojncvafsgxl,3278,-1,2021-12-05 16:11:00,0,2
2819,2,oqjoluvlskg,3278,-1,2021-12-05 16:11:00,8,0
2837,5,lfvhxqxwwrtgqczjh,4444,-1,2021-12-05 16:11:00,3,4
2120,3,bdkqrpgrrwl,4444,-1,2021-12-05 16:11:00,6,4
2133,4,cdjwlujggdyf,4444,-1,2021-12-05 16:11:00,5,4
2213,1,mxugawogiblhps,4444,-1,2021-12-05 16:11:00,4,0
2118,3,thef,4444,-1,2021-12-05 16:11:00,4,2
2942,4,khkqpombvl,4532,-1,2021-12-05 16:11:00,8,4
2962,1,oyytuiomjvpg,4532,-1,2021-12-05 16:11:00,2,2
2542,3,odarcxlkvecpj,4532,-1,2021-12-05 16:11:00,0,3
2938,4,tkatfcnhndsj,4532,-1,2021-12-05 16:11:00,10,2
2155,3,udvaercntiwjctlxm,4532,-1,2021-12-05 16:11:00,7,3
2211,5,airpbf,4532,-1,2021-12-05 16:11:00,9,0
2272,2,fahi,4532,-1,2021-12-05 16:11:00,8,1
2834,3,xmzhqorogunlquljev,4532,-1,2021-12-05 16:11:00,7,4
2709,4,mvvqpimmsdpcpplohwd,4981,-1,2021-12-05 16:11:00,8,0
2862,3,bry,4981,-1,2021-12-05 16:11:00,4,3
2383,4,bsdfnqsdmz,4981,-1,2021-12-05 16:11:00,8,4
2198,2,vgo,3057,-1,2021-12-05 16:11:00,5,0
2340,2,kuemtjdnoumtunda,3057,-1,2021-12-05 16:11:00,4,4
2609,1,msmqjn,3057,-1,2021-12-05 16:11:00,0,0
2840,2,eypthyevmstraah,3057,-1,2021-12-05 16:11:00,1,1
2583,5,jjqwavhpfw,3057,-1,2021-12-05 16:11:00,7,1
2119,4,hjcaox,3057,-1,2021-12-05 16:11:00,3,1
2696,1,dumbzjjhnp,3057,-1,2021-12-05 16:11:00,3,4
2903,1,fytcmjeecmasrndmdvy,3057,-1,2021-12-05 16:11:00,10,2
2357,2,gjjvdejgl,2500,-1,2021-12-05 16:11:00,3,2
2069,1,eivjmmlbrwv,2500,-1,2021-12-05 16:11:00,8,2
2935,5,tepuicvzhluhuppbd,2500,-1,2021-12-05 16:11:00,9,4
2559,4,olnkkvyz,2500,-1,2021-12-05 16:11:00,9,3
2061,2,wtlzbjd,2500,-1,2021-12-05 16:11:00,2,0
2120,1,gnooawfmmzeraw,2500,-1,2021-12-05 16:11:00,5,2
2150,5,zqcxuermhvte,4849,-1,2021-12-05 16:11:00,4,3
2902,1,rgixzqzwqyxnfanvkvz,4849,-1,2021-12-05 16:11:00,7,4
2688,3,envpnsinfhzutvxqs,4849,-1,2021-12-05 16:11:00,4,4
2514,2,ioiytqqnsa,6516,-1,2021-12-05 16:11:00,2,1
2025,4,hvxi,6516,-1,2021-12-05 16:11:00,6,3
2457,1,ntj,6516,-1,2021-12-05 16:11:00,5,3
2580,1,xyrveakdj,6516,-1,2021-12-05 16:11:00,1,4
2668,5,atxs,6516,-1,2021-12-05 16:11:00,2,4
